[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7768 with size 12 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca5a0 with size 4 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc8408 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84a8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca598 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c80 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc72e8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7778 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca878 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8d8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccbba8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7540 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc8400 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84a0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca588 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca898 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc70c8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7558 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc8418 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84b8 with size 8 entered data region. Depth is 1.
